Estación;latitude;longitude;Variable;Dia;Valor_max;Valor_mean;Valor_min
CAI 20 de Julio;4.572588;-74.092548;L10;Monday;100.9;54.246048766776035;6.2
CAI 20 de Julio;4.572588;-74.092548;L10;Tuesday;96.6;54.72643413007136;5.5
CAI 20 de Julio;4.572588;-74.092548;L10;Wednesday;109.0;54.75081612991936;5.7
CAI 20 de Julio;4.572588;-74.092548;L10;Thursday;94.4;54.74562065541085;5.5
CAI 20 de Julio;4.572588;-74.092548;L10;Friday;98.8;54.92740793809913;6.6
CAI 20 de Julio;4.572588;-74.092548;L10;Saturday;96.8;55.11376008064423;6.5
CAI 20 de Julio;4.572588;-74.092548;L10;Sunday;104.1;53.78998877350489;5.9
CAI 20 de Julio;4.572588;-74.092548;L50;Monday;91.9;47.66216380952288;5.9
CAI 20 de Julio;4.572588;-74.092548;L50;Tuesday;90.7;48.15979602549603;5.5
CAI 20 de Julio;4.572588;-74.092548;L50;Wednesday;95.1;48.119839874410765;3.8
CAI 20 de Julio;4.572588;-74.092548;L50;Thursday;87.8;48.11847523650469;5.5
CAI 20 de Julio;4.572588;-74.092548;L50;Friday;91.1;48.41347096978269;5.9
CAI 20 de Julio;4.572588;-74.092548;L50;Saturday;89.5;48.87414568911146;6.5
CAI 20 de Julio;4.572588;-74.092548;L50;Sunday;94.5;47.39710614866814;5.9
CAI 20 de Julio;4.572588;-74.092548;L90;Monday;85.4;42.86441992832518;3.6
CAI 20 de Julio;4.572588;-74.092548;L90;Tuesday;87.2;43.320056976097284;3.4
CAI 20 de Julio;4.572588;-74.092548;L90;Wednesday;94.1;43.489391687310494;3.0
CAI 20 de Julio;4.572588;-74.092548;L90;Thursday;84.1;43.42856007944298;3.1
CAI 20 de Julio;4.572588;-74.092548;L90;Friday;85.1;43.80861298180253;3.2
CAI 20 de Julio;4.572588;-74.092548;L90;Saturday;87.7;44.48589717741855;4.6
CAI 20 de Julio;4.572588;-74.092548;L90;Sunday;87.3;42.94994386752639;4.2
CAI 20 de Julio;4.572588;-74.092548;Leq;Monday;90.2;51.484703856948485;6.3
CAI 20 de Julio;4.572588;-74.092548;Leq;Tuesday;87.4;52.01273031586257;5.6
CAI 20 de Julio;4.572588;-74.092548;Leq;Wednesday;91.4;52.02131361214994;5.8
CAI 20 de Julio;4.572588;-74.092548;Leq;Thursday;78.7;51.962080144867535;5.6
CAI 20 de Julio;4.572588;-74.092548;Leq;Friday;86.9;52.172961531653776;6.7
CAI 20 de Julio;4.572588;-74.092548;Leq;Saturday;79.8;52.40858485531382;6.6
CAI 20 de Julio;4.572588;-74.092548;Leq;Sunday;80.7;51.11074049462553;6.0
CAI 20 de Julio;4.572588;-74.092548;Lmax;Monday;140.5;73.78203218326301;6.3
CAI 20 de Julio;4.572588;-74.092548;Lmax;Tuesday;139.8;74.4278738187888;5.6
CAI 20 de Julio;4.572588;-74.092548;Lmax;Wednesday;141.2;74.26727360308365;5.8
CAI 20 de Julio;4.572588;-74.092548;Lmax;Thursday;133.8;74.17370407150112;5.6
CAI 20 de Julio;4.572588;-74.092548;Lmax;Friday;134.3;74.43489468405357;6.7
CAI 20 de Julio;4.572588;-74.092548;Lmax;Saturday;129.7;74.58882344470142;6.6
CAI 20 de Julio;4.572588;-74.092548;Lmax;Sunday;136.9;73.36435307325354;6.0
CAI 20 de Julio;4.572588;-74.092548;Lmin;Monday;85.5;36.33378258730951;0.0
CAI 20 de Julio;4.572588;-74.092548;Lmin;Tuesday;83.0;36.82318371317404;0.0
CAI 20 de Julio;4.572588;-74.092548;Lmin;Wednesday;94.2;37.053253509496365;0.0
CAI 20 de Julio;4.572588;-74.092548;Lmin;Thursday;82.5;37.01798978578532;0.5
CAI 20 de Julio;4.572588;-74.092548;Lmin;Friday;84.9;37.44273248316403;2.1
CAI 20 de Julio;4.572588;-74.092548;Lmin;Saturday;87.8;38.241069988479175;2.1
CAI 20 de Julio;4.572588;-74.092548;Lmin;Sunday;85.2;36.7221540836373;0.0
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Monday;94.3;59.90078529657485;13.7
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Tuesday;96.6;61.542093352192246;10.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Wednesday;95.9;60.83036158861846;6.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Thursday;94.6;61.10376088677743;16.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Friday;94.5;61.781989528795705;7.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Saturday;94.2;61.580038095238066;18.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;L10;Sunday;93.5;59.32605911330042;8.7
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Monday;90.3;53.804327485380206;6.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Tuesday;92.0;56.08181046676095;7.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Wednesday;91.8;55.361778304682815;6.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Thursday;91.4;55.628477170757435;7.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Friday;90.9;56.45005235602092;7.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Saturday;90.7;56.23394285714289;8.1
CAI 7 de Agosto;4.6582300000000005;-74.077138;L50;Sunday;88.2;53.29481116584553;7.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Monday;87.9;48.28061821219706;2.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Tuesday;89.7;51.27371994342304;2.7
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Wednesday;89.3;50.615506816834746;2.0
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Thursday;88.9;50.888361045130495;3.7
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Friday;88.5;51.80076290201939;5.5
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Saturday;88.1;51.52091428571424;6.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;L90;Sunday;85.7;47.933251231527045;5.0
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Monday;76.7;56.694977640178855;15.9
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Tuesday;77.9;58.485570762958865;10.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Wednesday;77.7;57.81928240175708;6.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Thursday;77.6;58.063703099510626;17.1
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Friday;77.1;58.736787804126706;8.0
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Saturday;76.2;58.485803921568476;18.5
CAI 7 de Agosto;4.6582300000000005;-74.077138;Leq;Sunday;80.5;56.05224814063571;8.8
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Monday;119.5;76.92790309106086;20.6
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Tuesday;125.8;78.21957567185294;10.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Wednesday;123.5;77.73266152934197;6.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Thursday;126.5;78.37548165742957;27.6
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Friday;128.0;78.6145100972328;8.0
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Saturday;119.9;78.5453142857139;31.7
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmax;Sunday;124.6;76.39522167487677;8.8
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Monday;84.7;40.36833751044272;1.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Tuesday;85.9;44.03379066478079;1.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Wednesday;85.4;43.64072317723772;1.2
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Thursday;85.4;43.785563473211994;1.1
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Friday;87.9;44.73964098728507;1.5
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Saturday;84.1;44.244590476190446;1.3
CAI 7 de Agosto;4.6582300000000005;-74.077138;Lmin;Sunday;82.9;39.760919540229985;1.6
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Monday;99.4;57.08658503401489;6.7
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Tuesday;99.2;58.10589126071966;6.8
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Wednesday;99.2;57.94956166814635;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Thursday;103.5;58.26077220077285;8.5
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Friday;99.1;58.477103069345;8.7
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Saturday;104.3;58.41433063177478;8.5
CAI Alamos;4.690173000000001;-74.11727900000001;L10;Sunday;98.6;55.62092526017076;9.1
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Monday;98.5;49.82442962962997;4.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Tuesday;98.3;51.01194896524121;6.8
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Wednesday;98.1;50.68101708624005;7.6
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Thursday;103.5;51.14136344537853;8.0
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Friday;98.1;51.354260127931916;7.9
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Saturday;98.2;51.439699808388404;8.1
CAI Alamos;4.690173000000001;-74.11727900000001;L50;Sunday;97.7;47.77338746146011;8.4
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Monday;98.1;44.7021341107879;2.2
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Tuesday;97.8;46.251696770662384;6.4
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Wednesday;97.5;45.95135403726698;3.2
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Thursday;103.5;46.42637451737513;7.5
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Friday;97.6;46.752417582417856;4.7
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Saturday;97.9;46.62190020505878;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;L90;Sunday;97.2;42.46617596972603;5.4
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Monday;96.5;55.00210284113678;8.0
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Tuesday;95.7;56.07273119975963;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Wednesday;95.4;55.956452320058986;8.3
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Thursday;98.4;56.28900039745628;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Friday;95.8;56.40667615852746;8.8
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Saturday;95.8;56.3234650798117;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;Leq;Sunday;95.4;53.72955395403188;9.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Monday;137.0;78.16901457725903;8.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Tuesday;132.4;79.27108921729597;6.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Wednesday;123.5;79.10768589174744;9.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Thursday;134.4;79.55067953667792;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Friday;127.2;79.63346532777524;8.8
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Saturday;127.1;79.41973440093706;8.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmax;Sunday;123.2;76.95903689687805;9.2
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Monday;98.0;38.66255587949499;1.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Tuesday;97.4;40.25217113665423;0.0
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Wednesday;97.1;39.98345696539519;1.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Thursday;103.6;40.37050965250988;6.1
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Friday;97.2;40.7119249715806;2.6
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Saturday;97.2;40.3326159554737;4.9
CAI Alamos;4.690173000000001;-74.11727900000001;Lmin;Sunday;96.8;36.37098959318875;4.5
CAI Americas;4.619148;-74.139036;L10;Monday;98.0;62.06313792449133;8.2
CAI Americas;4.619148;-74.139036;L10;Tuesday;97.6;63.01723936865339;9.3
CAI Americas;4.619148;-74.139036;L10;Wednesday;101.8;62.98917499227453;8.3
CAI Americas;4.619148;-74.139036;L10;Thursday;99.2;63.0893865788388;9.2
CAI Americas;4.619148;-74.139036;L10;Friday;96.9;63.1465730450589;8.7
CAI Americas;4.619148;-74.139036;L10;Saturday;96.8;62.86472031299529;7.9
CAI Americas;4.619148;-74.139036;L10;Sunday;99.4;61.11849002848927;7.4
CAI Americas;4.619148;-74.139036;L50;Monday;92.4;56.53901825047128;6.6
CAI Americas;4.619148;-74.139036;L50;Tuesday;94.8;57.65679382481155;6.8
CAI Americas;4.619148;-74.139036;L50;Wednesday;95.2;57.550682915057585;8.0
CAI Americas;4.619148;-74.139036;L50;Thursday;92.7;57.636175644027375;8.0
CAI Americas;4.619148;-74.139036;L50;Friday;93.8;57.74736492673998;6.2
CAI Americas;4.619148;-74.139036;L50;Saturday;92.2;57.55863525588878;7.9
CAI Americas;4.619148;-74.139036;L50;Sunday;94.5;55.461299510457906;7.4
CAI Americas;4.619148;-74.139036;L90;Monday;92.5;51.7588958451907;4.2
CAI Americas;4.619148;-74.139036;L90;Tuesday;94.8;53.15366040012016;4.9
CAI Americas;4.619148;-74.139036;L90;Wednesday;95.2;53.19666700998943;5.5
CAI Americas;4.619148;-74.139036;L90;Thursday;92.6;53.21702758336749;5.8
CAI Americas;4.619148;-74.139036;L90;Friday;93.8;53.44583148110636;4.0
CAI Americas;4.619148;-74.139036;L90;Saturday;90.7;53.35253040076114;3.5
CAI Americas;4.619148;-74.139036;L90;Sunday;94.5;50.77758241758217;5.8
CAI Americas;4.619148;-74.139036;Leq;Monday;83.2;59.131915475354056;8.3
CAI Americas;4.619148;-74.139036;Leq;Tuesday;81.8;60.11765119840983;10.1
CAI Americas;4.619148;-74.139036;Leq;Wednesday;90.7;60.105318291700144;8.4
CAI Americas;4.619148;-74.139036;Leq;Thursday;81.9;60.16430539074432;9.3
CAI Americas;4.619148;-74.139036;Leq;Friday;82.3;60.278818953324055;8.8
CAI Americas;4.619148;-74.139036;Leq;Saturday;84.4;60.0478948055908;8.0
CAI Americas;4.619148;-74.139036;Leq;Sunday;85.6;58.16980266465581;7.5
CAI Americas;4.619148;-74.139036;Lmax;Monday;129.8;79.9489186112705;8.3
CAI Americas;4.619148;-74.139036;Lmax;Tuesday;131.8;80.84205288026627;10.1
CAI Americas;4.619148;-74.139036;Lmax;Wednesday;140.0;80.71394582346309;8.4
CAI Americas;4.619148;-74.139036;Lmax;Thursday;130.1;80.88839440098917;9.3
CAI Americas;4.619148;-74.139036;Lmax;Friday;132.5;80.97933723984744;8.8
CAI Americas;4.619148;-74.139036;Lmax;Saturday;130.6;80.93389446970572;8.0
CAI Americas;4.619148;-74.139036;Lmax;Sunday;131.8;79.28041310541497;7.5
CAI Americas;4.619148;-74.139036;Lmin;Monday;92.6;44.42004173781025;0.0
CAI Americas;4.619148;-74.139036;Lmin;Tuesday;94.9;45.89381321001328;0.0
CAI Americas;4.619148;-74.139036;Lmin;Wednesday;95.3;45.959077144916826;2.7
CAI Americas;4.619148;-74.139036;Lmin;Thursday;92.7;46.01264717990919;3.0
CAI Americas;4.619148;-74.139036;Lmin;Friday;93.9;46.45711456859985;0.5
CAI Americas;4.619148;-74.139036;Lmin;Saturday;90.8;46.484439039865144;2.4
CAI Americas;4.619148;-74.139036;Lmin;Sunday;94.6;43.46721611721624;2.8
CAI Aurora;4.5198267;-74.12164990000001;L10;Monday;108.0;56.94676565377522;6.7
CAI Aurora;4.5198267;-74.12164990000001;L10;Tuesday;94.3;58.81418195718645;7.7
CAI Aurora;4.5198267;-74.12164990000001;L10;Wednesday;96.4;58.99689067201607;11.2
CAI Aurora;4.5198267;-74.12164990000001;L10;Thursday;96.4;59.188220360497574;11.9
CAI Aurora;4.5198267;-74.12164990000001;L10;Friday;94.2;59.245822837951295;10.8
CAI Aurora;4.5198267;-74.12164990000001;L10;Saturday;97.7;58.93923802946567;9.9
CAI Aurora;4.5198267;-74.12164990000001;L10;Sunday;111.1;58.014030847145385;11.3
CAI Aurora;4.5198267;-74.12164990000001;L50;Monday;103.2;51.095642857142906;7.4
CAI Aurora;4.5198267;-74.12164990000001;L50;Tuesday;88.8;52.150833333333104;7.7
CAI Aurora;4.5198267;-74.12164990000001;L50;Wednesday;90.3;52.19796818762339;7.7
CAI Aurora;4.5198267;-74.12164990000001;L50;Thursday;90.9;52.451018518518474;8.8
CAI Aurora;4.5198267;-74.12164990000001;L50;Friday;88.8;52.70317099567094;8.5
CAI Aurora;4.5198267;-74.12164990000001;L50;Saturday;90.5;52.52766666666681;9.9
CAI Aurora;4.5198267;-74.12164990000001;L50;Sunday;92.1;51.25917857142862;10.5
CAI Aurora;4.5198267;-74.12164990000001;L90;Monday;88.0;45.65405156537734;2.2
CAI Aurora;4.5198267;-74.12164990000001;L90;Tuesday;84.8;48.16743119266057;6.6
CAI Aurora;4.5198267;-74.12164990000001;L90;Wednesday;86.4;48.15677031093279;5.6
CAI Aurora;4.5198267;-74.12164990000001;L90;Thursday;85.8;48.532228992129994;7.2
CAI Aurora;4.5198267;-74.12164990000001;L90;Friday;85.7;48.604848866498756;7.2
CAI Aurora;4.5198267;-74.12164990000001;L90;Saturday;85.7;48.72212246777165;7.4
CAI Aurora;4.5198267;-74.12164990000001;L90;Sunday;87.7;47.258862799263234;7.7
CAI Aurora;4.5198267;-74.12164990000001;Leq;Monday;91.9;53.560117337164876;8.0
CAI Aurora;4.5198267;-74.12164990000001;Leq;Tuesday;79.5;55.311703821656074;7.8
CAI Aurora;4.5198267;-74.12164990000001;Leq;Wednesday;81.1;55.416476876597685;10.9
CAI Aurora;4.5198267;-74.12164990000001;Leq;Thursday;81.3;55.5992323980941;12.5
CAI Aurora;4.5198267;-74.12164990000001;Leq;Friday;79.6;55.82825043629996;10.9
CAI Aurora;4.5198267;-74.12164990000001;Leq;Saturday;81.9;55.54436063218401;10.0
CAI Aurora;4.5198267;-74.12164990000001;Leq;Sunday;91.8;54.55878831417622;11.4
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Monday;121.9;74.43485267034977;9.4
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Tuesday;119.7;75.89682721712525;7.8
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Wednesday;119.3;76.05679260002204;12.3
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Thursday;131.2;76.1127443513584;12.5
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Friday;122.0;76.59854114189741;10.9
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Saturday;125.6;76.20981813996295;10.0
CAI Aurora;4.5198267;-74.12164990000001;Lmax;Sunday;121.2;75.57456261510109;11.4
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Monday;81.9;38.82524171270706;1.6
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Tuesday;79.6;41.12237512742109;4.5
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Wednesday;84.8;41.12719268917873;4.1
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Thursday;80.2;41.482343234323146;4.3
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Friday;82.0;41.66697103274552;4.7
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Saturday;85.8;42.117357274401336;5.4
CAI Aurora;4.5198267;-74.12164990000001;Lmin;Sunday;80.9;40.29791666666658;5.9
CAI Claret;4.583296;-74.127269;L10;Monday;97.7;57.94509647371924;8.3
CAI Claret;4.583296;-74.127269;L10;Tuesday;98.6;58.43708344936428;3.2
CAI Claret;4.583296;-74.127269;L10;Wednesday;110.4;58.46746501361971;2.5
CAI Claret;4.583296;-74.127269;L10;Thursday;98.2;58.54733136204148;3.8
CAI Claret;4.583296;-74.127269;L10;Friday;100.9;58.492587375815084;4.6
CAI Claret;4.583296;-74.127269;L10;Saturday;104.1;58.434509080315436;3.4
CAI Claret;4.583296;-74.127269;L10;Sunday;94.0;56.61942781607082;5.9
CAI Claret;4.583296;-74.127269;L50;Monday;90.5;49.69643425266023;2.9
CAI Claret;4.583296;-74.127269;L50;Tuesday;97.1;50.128075078206884;3.2
CAI Claret;4.583296;-74.127269;L50;Wednesday;92.9;50.109894259819306;2.5
CAI Claret;4.583296;-74.127269;L50;Thursday;96.5;50.32279494090888;2.8
CAI Claret;4.583296;-74.127269;L50;Friday;95.2;50.33174527716993;2.4
CAI Claret;4.583296;-74.127269;L50;Saturday;90.4;50.41057629269362;2.5
CAI Claret;4.583296;-74.127269;L50;Sunday;91.2;48.228411444980054;2.6
CAI Claret;4.583296;-74.127269;L90;Monday;87.6;43.14774070905823;2.1
CAI Claret;4.583296;-74.127269;L90;Tuesday;96.5;43.509083820662454;2.3
